date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2010-05-01,ES,31,50,34,46,31,27,36,52,46,45,46
2010-06-01,ES,34,47,32,44,37,21,35,49,47,42,46
2010-07-01,ES,38,48,32,40,43,28,46,46,44,43,41
2010-08-01,ES,37,43,30,34,32,24,39,46,41,41,40
2010-09-01,ES,29,34,28,25,28,15,40,50,42,44,43
2010-10-01,ES,28,30,22,19,22,14,31,56,42,44,45
2010-11-01,ES,23,23,19,13,20,12,24,57,44,50,47
2010-12-01,ES,23,22,18,13,14,7,25,66,44,52,55
2011-01-01,ES,29,37,26,25,32,26,33,52,40,49,51
2011-02-01,ES,32,35,27,26,31,17,37,53,48,45,48
2011-03-01,ES,33,39,32,27,31,21,35,55,45,53,46
2011-04-01,ES,39,37,31,30,27,17,34,53,44,47,48
2011-05-01,ES,35,41,35,35,31,22,37,51,42,46,48
2011-06-01,ES,40,42,35,34,35,23,39,53,46,49,54
2011-07-01,ES,47,43,33,34,30,24,39,50,47,44,44
2011-08-01,ES,46,39,30,27,30,22,37,46,44,43,38
2011-09-01,ES,39,32,29,20,25,12,32,51,44,47,47
2011-10-01,ES,37,29,24,17,24,15,30,55,46,51,53
2011-11-01,ES,31,23,20,15,19,11,27,62,44,53,54
2011-12-01,ES,26,22,19,12,17,11,27,65,46,57,64
2012-01-01,ES,31,34,27,22,28,20,32,54,42,51,58
2012-02-01,ES,34,33,27,20,28,16,31,55,46,47,64
2012-03-01,ES,37,34,29,23,28,19,36,54,45,49,55
2012-04-01,ES,43,39,33,26,30,21,33,54,43,47,57
2012-05-01,ES,45,40,33,26,30,22,39,53,43,45,56
2012-06-01,ES,48,44,33,31,36,29,42,49,42,47,57
2012-07-01,ES,56,47,34,31,38,35,37,49,42,44,55
2012-08-01,ES,57,39,31,27,39,25,37,50,40,49,53
2012-09-01,ES,49,35,31,20,34,19,34,54,39,49,60
2012-10-01,ES,45,27,24,15,26,10,30,55,42,47,60
2012-11-01,ES,32,21,19,10,23,10,23,58,42,54,54
2012-12-01,ES,29,19,16,9,21,10,25,66,41,54,60
2013-01-01,ES,33,33,26,17,37,23,36,56,38,51,60
2013-02-01,ES,35,31,26,19,31,18,33,58,43,47,66
2013-03-01,ES,40,34,28,21,30,16,39,57,41,47,57
2013-04-01,ES,42,36,29,25,32,18,37,55,40,44,54
2013-05-01,ES,46,38,29,25,35,18,30,57,40,43,51
2013-06-01,ES,53,46,31,30,35,21,36,58,44,43,70
2013-07-01,ES,60,43,29,30,37,23,45,55,46,44,56
2013-08-01,ES,62,35,28,24,34,20,37,50,41,41,51
2013-09-01,ES,52,30,26,18,27,14,32,56,38,42,53
2013-10-01,ES,45,27,23,15,25,11,31,62,40,45,53
2013-11-01,ES,37,20,18,10,17,7,26,64,39,47,54
2013-12-01,ES,32,20,16,10,17,11,24,72,42,52,53
2014-01-01,ES,35,33,25,18,27,22,29,59,37,44,59
2014-02-01,ES,39,31,24,18,28,13,31,65,41,40,55
2014-03-01,ES,40,32,25,20,27,17,34,58,40,40,53
2014-04-01,ES,43,33,27,22,28,17,34,55,40,39,52
2014-05-01,ES,47,37,27,25,32,18,37,58,40,40,53
2014-06-01,ES,57,39,28,27,33,24,38,52,40,39,51
2014-07-01,ES,64,38,28,26,32,24,42,56,40,39,50
2014-08-01,ES,64,35,26,24,29,24,34,53,38,38,51
2014-09-01,ES,56,30,25,18,25,17,34,54,37,42,53
2014-10-01,ES,50,26,21,12,23,12,29,57,38,42,54
2014-11-01,ES,38,20,15,10,19,11,26,63,40,47,60
2014-12-01,ES,33,19,15,10,16,9,22,70,41,52,58
2015-01-01,ES,35,33,23,16,28,19,29,60,39,42,60
2015-02-01,ES,39,29,23,17,28,17,28,60,40,41,55
2015-03-01,ES,43,33,28,21,29,17,29,59,40,37,58
2015-04-01,ES,49,34,26,23,28,17,35,59,40,40,55
2015-05-01,ES,53,38,31,23,32,20,35,57,40,40,59
2015-06-01,ES,62,39,30,25,31,22,40,57,42,39,58
2015-07-01,ES,73,40,27,28,34,28,43,56,44,42,60
2015-08-01,ES,64,38,28,22,33,28,42,57,45,42,57
2015-09-01,ES,60,33,25,19,30,18,39,59,42,42,58
2015-10-01,ES,53,27,21,13,23,16,30,66,42,44,62
2015-11-01,ES,37,22,19,10,18,11,31,69,43,47,62
2015-12-01,ES,34,21,17,10,16,11,27,79,46,50,67
2016-01-01,ES,42,35,23,17,31,26,32,60,42,37,70
2016-02-01,ES,45,33,26,15,31,19,34,64,43,33,66
2016-03-01,ES,50,34,27,18,30,22,37,61,42,37,60
2016-04-01,ES,56,36,28,19,29,18,33,59,41,34,62
2016-05-01,ES,59,40,30,23,35,23,39,57,40,37,59
2016-06-01,ES,67,41,31,23,37,26,44,56,39,38,59
2016-07-01,ES,82,42,32,24,37,29,42,56,44,40,65
2016-08-01,ES,75,38,31,21,35,28,39,57,45,37,62
2016-09-01,ES,67,35,28,17,32,21,38,59,43,40,63
2016-10-01,ES,63,28,26,15,25,15,28,63,47,38,68
2016-11-01,ES,43,23,20,11,22,11,24,64,48,45,71
2016-12-01,ES,40,22,19,11,19,13,24,77,49,50,72
2017-01-01,ES,44,35,27,17,34,24,38,64,43,42,74
2017-02-01,ES,49,36,29,19,33,22,38,63,45,38,69
2017-03-01,ES,52,37,27,19,32,21,36,59,46,38,64
2017-04-01,ES,68,42,30,21,34,20,47,62,48,42,71
2017-05-01,ES,67,44,32,23,37,22,47,62,47,41,65
2017-06-01,ES,63,43,34,24,36,28,39,58,47,46,71
2017-07-01,ES,72,47,33,26,39,34,43,62,50,43,74
2017-08-01,ES,67,41,36,23,36,28,46,64,50,45,77
2017-09-01,ES,73,36,29,19,31,20,32,65,48,46,77
2017-10-01,ES,62,32,26,15,27,16,49,66,50,46,79
2017-11-01,ES,47,25,19,11,21,14,26,70,51,48,77
2017-12-01,ES,44,23,18,11,20,15,26,81,53,57,89
2018-01-01,ES,46,36,28,18,33,26,38,66,48,46,82
2018-02-01,ES,49,36,26,17,35,25,36,68,50,41,74
2018-03-01,ES,55,39,29,19,31,23,38,70,53,45,83
2018-04-01,ES,62,40,30,20,33,26,37,69,48,44,77
2018-05-01,ES,65,37,31,20,31,24,40,67,52,50,76
2018-06-01,ES,74,47,30,24,37,30,42,65,52,47,83
2018-07-01,ES,76,40,29,25,34,30,43,68,55,52,85
2018-08-01,ES,70,39,29,21,31,31,50,68,57,52,84
2018-09-01,ES,72,34,27,18,30,19,36,68,51,49,81
2018-10-01,ES,64,32,26,15,25,15,33,73,53,52,86
2018-11-01,ES,43,24,22,11,20,13,28,78,52,62,87
2018-12-01,ES,39,24,19,11,20,14,28,88,55,68,89
2019-01-01,ES,41,36,26,17,28,25,33,72,49,54,85
2019-02-01,ES,43,34,26,15,26,20,39,69,53,49,80
2019-03-01,ES,49,37,27,18,26,21,36,69,53,51,84
2019-04-01,ES,57,37,29,20,26,22,38,76,55,56,82
2019-05-01,ES,54,48,45,20,48,29,48,67,50,58,80
2019-06-01,ES,64,43,29,23,32,26,40,70,55,58,83
2019-07-01,ES,65,41,31,22,34,28,41,72,58,61,83
2019-08-01,ES,70,39,29,21,29,28,39,75,62,60,93
2019-09-01,ES,68,37,27,18,28,21,40,71,54,58,84
2019-10-01,ES,55,31,24,15,25,14,33,72,53,56,84
2019-11-01,ES,43,27,20,12,20,12,31,81,59,63,89
2019-12-01,ES,40,25,19,13,20,13,26,90,60,72,100
2020-01-01,ES,42,37,24,17,32,21,34,72,55,55,91
2020-02-01,ES,51,38,35,16,32,20,48,73,57,50,89
2020-03-01,ES,100,51,67,14,36,14,92,79,31,100,66
2020-04-01,ES,40,23,27,5,24,9,31,100,22,96,60
2020-05-01,ES,35,22,21,7,23,11,31,89,35,96,91
2020-06-01,ES,35,25,20,11,26,14,39,77,45,72,84
2020-07-01,ES,63,37,28,16,32,21,60,74,53,68,83
2020-08-01,ES,68,29,28,11,31,16,44,73,56,64,84
2020-09-01,ES,50,22,21,8,25,12,32,70,46,59,76
2020-10-01,ES,43,21,22,7,24,11,28,79,44,65,82
2020-11-01,ES,23,13,10,5,14,7,25,76,35,69,78
2020-12-01,ES,26,14,8,5,13,6,26,94,42,78,79
2021-01-01,ES,22,15,10,5,15,9,25,74,34,67,83
2021-02-01,ES,20,14,9,5,17,8,23,70,35,54,76
2021-03-01,ES,23,16,10,6,17,9,28,67,43,56,72
2021-04-01,ES,23,15,11,6,16,8,27,72,46,59,77
2021-05-01,ES,30,21,12,10,17,11,38,66,48,59,80
2021-06-01,ES,41,29,15,14,19,13,45,64,49,54,80
2021-07-01,ES,57,32,17,18,21,17,70,69,56,56,90
2021-08-01,ES,63,32,17,17,22,15,65,72,63,60,92
2021-09-01,ES,53,31,19,16,22,15,54,66,53,52,74
2021-10-01,ES,56,30,18,11,19,14,51,72,55,53,75
2021-11-01,ES,45,24,15,10,15,10,43,69,51,59,72
2021-12-01,ES,47,25,14,8,15,8,44,70,46,60,74
2022-01-01,ES,39,30,17,12,23,17,48,70,46,54,85
2022-02-01,ES,44,32,21,14,22,16,53,70,53,46,85
2022-03-01,ES,47,34,18,16,22,14,54,73,51,52,79
2022-04-01,ES,50,37,21,17,22,19,56,74,57,56,89
2022-05-01,ES,51,41,25,19,24,17,54,67,52,52,78
2022-06-01,ES,55,38,24,18,25,19,45,70,54,56,89
2022-07-01,ES,62,37,22,16,26,19,51,72,59,62,91
2022-08-01,ES,55,32,21,15,23,19,42,75,64,63,91
2022-09-01,ES,54,29,19,13,23,16,39,69,54,56,82
2022-10-01,ES,48,25,18,10,18,13,33,75,56,56,87
2022-11-01,ES,39,24,17,8,18,11,26,78,53,58,79
2022-12-01,ES,37,29,17,8,18,11,26,84,56,69,88
2023-01-01,ES,39,30,20,11,22,19,29,72,52,54,83
2023-02-01,ES,42,28,22,10,21,14,30,72,56,48,81
2023-03-01,ES,47,33,21,11,20,18,33,68,50,47,79
2023-04-01,ES,53,31,23,12,22,19,33,73,56,58,85
2004-01-01,FI,71,100,69,0,0,0,23,72,56,57,33
2004-02-01,FI,69,86,67,0,62,0,100,73,60,67,38
2004-03-01,FI,58,86,100,80,0,0,0,76,67,56,34
2004-04-01,FI,76,92,94,0,50,0,0,77,62,42,31
2004-05-01,FI,58,72,79,80,59,100,0,71,67,50,35
2004-06-01,FI,86,88,66,0,0,49,22,67,64,55,32
2004-07-01,FI,100,88,92,0,0,75,0,60,58,45,31
2004-08-01,FI,54,63,88,0,49,0,0,70,61,60,36
2004-09-01,FI,66,76,0,64,0,0,0,71,69,49,32
2004-10-01,FI,53,66,74,0,100,46,25,81,67,63,41
2004-11-01,FI,50,67,59,0,0,0,16,77,71,59,38
2004-12-01,FI,53,65,50,0,0,0,0,87,60,95,38
2005-01-01,FI,69,90,57,43,0,39,35,76,68,76,43
2005-02-01,FI,60,77,64,0,0,0,27,77,66,77,36
2005-03-01,FI,68,70,58,33,0,32,16,82,67,75,35
2005-04-01,FI,48,71,49,0,0,0,0,78,68,83,36
2005-05-01,FI,53,62,53,0,53,22,0,79,67,73,41
2005-06-01,FI,54,80,60,76,0,20,20,66,62,71,36
2005-07-01,FI,57,68,58,100,42,0,0,61,59,57,30
2005-08-01,FI,61,74,62,0,0,38,0,85,74,67,43
2005-09-01,FI,53,53,50,0,0,0,0,87,74,68,35
2005-10-01,FI,34,52,61,0,21,21,0,87,76,58,43
2005-11-01,FI,46,61,50,60,0,27,0,92,77,66,38
2005-12-01,FI,42,54,66,0,35,0,0,100,69,71,40
2006-01-01,FI,56,63,62,0,65,13,0,89,75,65,40
2006-02-01,FI,48,63,61,0,45,39,32,83,73,68,41
2006-03-01,FI,53,64,55,56,0,34,28,81,74,63,43
2006-04-01,FI,48,54,50,37,0,51,0,86,73,76,38
2006-05-01,FI,50,68,41,52,23,19,0,73,65,59,37
2006-06-01,FI,51,62,76,62,17,12,15,75,63,82,38
2006-07-01,FI,57,65,56,96,0,18,0,70,65,65,40
2006-08-01,FI,38,50,43,54,29,0,0,80,73,74,38
2006-09-01,FI,39,49,47,28,20,0,0,85,81,74,42
2006-10-01,FI,38,50,44,34,0,27,0,87,74,66,44
2006-11-01,FI,35,50,36,0,59,35,17,88,74,72,44
2006-12-01,FI,37,50,40,0,31,19,11,100,70,83,45
2007-01-01,FI,40,51,57,59,0,12,12,87,76,97,44
2007-02-01,FI,33,50,61,32,0,21,0,93,75,83,44
2007-03-01,FI,40,51,64,36,15,13,0,90,75,77,46
2007-04-01,FI,42,49,50,59,0,28,9,83,76,79,47
2007-05-01,FI,35,48,33,15,33,18,14,76,74,65,41
2007-06-01,FI,52,56,57,69,15,39,0,67,64,72,37
2007-07-01,FI,44,51,49,42,0,21,11,68,67,63,40
2007-08-01,FI,48,46,35,29,51,22,9,75,71,71,39
2007-09-01,FI,31,43,39,25,34,16,5,80,73,68,44
2007-10-01,FI,40,45,34,28,35,10,0,79,71,100,44
2007-11-01,FI,33,43,43,39,24,12,5,81,100,71,100
2007-12-01,FI,34,42,29,26,20,25,13,81,62,69,43
2008-01-01,FI,41,52,40,28,18,0,0,73,68,62,44
2008-02-01,FI,47,46,41,27,15,23,5,72,67,56,45
2008-03-01,FI,50,47,53,10,16,14,0,74,62,55,37
2008-04-01,FI,40,42,40,50,28,0,6,70,66,54,39
2008-05-01,FI,31,42,39,9,15,23,6,65,66,59,42
2008-06-01,FI,42,41,43,15,17,23,0,59,59,58,36
2008-07-01,FI,41,45,45,30,27,32,7,58,57,51,33
2008-08-01,FI,37,42,42,51,21,0,4,69,63,61,37
2008-09-01,FI,33,38,44,32,18,9,0,69,61,51,40
2008-10-01,FI,28,36,38,36,9,21,7,76,62,53,39
2008-11-01,FI,32,35,38,20,26,10,0,66,66,53,39
2008-12-01,FI,30,32,30,16,0,21,0,76,57,55,40
2009-01-01,FI,31,37,32,23,17,10,5,65,60,58,38
2009-02-01,FI,36,36,34,38,0,26,6,65,59,48,38
2009-03-01,FI,30,32,36,33,17,4,0,63,59,52,36
2009-04-01,FI,30,30,38,22,20,12,0,67,59,50,35
2009-05-01,FI,40,37,37,26,22,21,3,59,55,47,36
2009-06-01,FI,48,39,37,31,0,19,0,54,53,45,33
2009-07-01,FI,41,37,35,17,10,12,6,56,52,45,35
2009-08-01,FI,34,32,38,17,21,19,3,63,57,54,37
2009-09-01,FI,32,34,33,13,5,0,5,63,52,46,38
2009-10-01,FI,36,36,30,7,14,6,5,62,60,44,40
2009-11-01,FI,33,35,33,0,17,7,3,63,54,52,37
2009-12-01,FI,31,31,27,25,11,13,9,72,53,55,35
2010-01-01,FI,43,36,26,13,14,12,8,61,53,49,36
2010-02-01,FI,53,36,40,25,19,17,5,59,47,45,36
2010-03-01,FI,51,33,31,24,19,16,6,58,52,51,35
2010-04-01,FI,54,37,31,19,8,10,4,62,51,72,34
2010-05-01,FI,39,35,30,15,13,13,0,53,49,44,33
2010-06-01,FI,49,31,31,18,13,10,10,51,47,48,33
2010-07-01,FI,43,32,29,19,14,14,2,45,48,44,32
2010-08-01,FI,49,32,39,8,28,14,4,52,50,48,34
2010-09-01,FI,45,28,27,12,21,7,5,55,50,46,33
2010-10-01,FI,57,34,27,16,21,6,3,57,49,47,34
2010-11-01,FI,51,29,27,16,7,5,6,58,50,46,36
2010-12-01,FI,50,29,27,0,10,11,6,65,48,54,35
2011-01-01,FI,73,38,30,12,21,10,2,58,53,46,41
2011-02-01,FI,59,29,20,11,25,8,3,64,52,49,39
2011-03-01,FI,55,28,23,8,13,7,1,60,55,46,42
2011-04-01,FI,59,30,26,9,11,5,6,71,53,53,39
2011-05-01,FI,48,34,34,26,16,11,4,56,54,46,38
2011-06-01,FI,54,32,30,26,16,16,4,53,47,48,37
2011-07-01,FI,61,35,32,39,17,10,5,52,50,44,38
2011-08-01,FI,52,33,26,8,13,14,6,60,53,49,39
2011-09-01,FI,57,26,19,9,17,7,0,58,55,49,39
2011-10-01,FI,65,28,22,6,13,11,6,60,55,44,38
2011-11-01,FI,60,33,28,9,17,8,3,61,56,44,36
2011-12-01,FI,51,30,27,10,9,9,4,72,55,56,38
2012-01-01,FI,73,35,28,12,12,16,0,62,54,47,39
2012-02-01,FI,68,31,28,13,19,8,4,59,54,46,38
2012-03-01,FI,68,30,20,4,14,13,3,56,57,45,37
2012-04-01,FI,71,32,27,9,15,8,3,61,53,50,38
2012-05-01,FI,53,30,23,19,15,17,3,51,58,45,35
2012-06-01,FI,95,39,30,11,18,14,2,51,54,47,37
2012-07-01,FI,36,28,26,25,17,11,3,52,53,44,35
2012-08-01,FI,26,23,28,16,13,12,4,59,60,48,39
2012-09-01,FI,26,21,25,5,9,2,3,66,58,55,41
2012-10-01,FI,25,22,24,11,14,6,4,64,55,51,34
2012-11-01,FI,25,21,22,7,17,12,2,62,53,49,37
2012-12-01,FI,23,20,25,13,8,8,0,72,52,61,33
2013-01-01,FI,24,25,27,8,15,9,5,59,51,51,36
2013-02-01,FI,27,21,20,12,15,7,5,59,56,50,39
2013-03-01,FI,28,21,25,8,10,12,6,63,53,54,34
2013-04-01,FI,24,20,28,8,14,13,5,54,55,56,35
2013-05-01,FI,25,23,23,15,10,10,2,54,53,49,35
2013-06-01,FI,25,23,24,16,14,15,6,53,52,58,33
2013-07-01,FI,28,23,26,20,16,9,7,58,57,53,37
2013-08-01,FI,29,23,27,13,20,7,4,61,62,59,39
2013-09-01,FI,24,18,19,10,10,7,3,60,56,53,36
2013-10-01,FI,24,21,25,5,11,6,3,64,56,56,33
2013-11-01,FI,19,19,20,8,18,7,0,62,54,55,35
2013-12-01,FI,23,21,25,10,17,5,4,73,56,69,42
2014-01-01,FI,25,24,27,11,10,8,4,61,55,55,37
2014-02-01,FI,26,24,22,17,13,9,2,63,55,56,37
2014-03-01,FI,24,21,23,9,13,5,3,59,55,55,36
2014-04-01,FI,25,20,19,9,12,6,3,64,55,62,36
2014-05-01,FI,21,22,23,12,9,11,4,66,55,60,37
2014-06-01,FI,24,24,27,18,13,13,2,59,54,65,38
2014-07-01,FI,29,23,25,18,6,12,2,57,53,59,36
2014-08-01,FI,27,21,22,8,14,10,4,61,60,66,37
2014-09-01,FI,26,20,23,12,12,12,6,66,57,61,36
2014-10-01,FI,21,20,24,4,9,4,1,64,58,58,40
2014-11-01,FI,24,21,19,8,15,10,1,65,55,62,38
2014-12-01,FI,24,21,19,13,12,5,6,74,55,70,37
2015-01-01,FI,25,23,23,11,15,6,4,67,56,64,37
2015-02-01,FI,22,20,17,5,9,10,5,63,56,67,42
2015-03-01,FI,23,21,26,7,10,9,3,66,55,65,37
2015-04-01,FI,26,21,23,11,14,10,5,75,59,63,36
2015-05-01,FI,25,22,22,12,12,5,5,61,57,61,35
2015-06-01,FI,26,24,21,23,9,10,4,59,57,63,35
2015-07-01,FI,27,25,29,18,8,11,5,58,59,58,38
2015-08-01,FI,28,23,25,15,17,14,5,59,59,59,38
2015-09-01,FI,26,21,20,13,9,8,4,56,53,58,34
2015-10-01,FI,23,21,22,8,9,6,5,57,58,57,36
2015-11-01,FI,23,21,24,12,18,9,1,60,55,68,34
2015-12-01,FI,25,25,19,12,6,7,5,75,51,71,34
2016-01-01,FI,26,25,24,17,11,9,5,60,54,65,35
2016-02-01,FI,28,22,27,11,11,8,5,59,56,63,35
2016-03-01,FI,23,20,20,10,10,6,4,63,56,63,36
2016-04-01,FI,19,18,20,7,7,8,3,53,49,56,33
2016-05-01,FI,25,21,20,8,12,11,2,48,48,56,31
2016-06-01,FI,29,24,27,17,9,9,5,57,57,65,37
2016-07-01,FI,28,27,30,12,12,12,3,61,63,65,42
2016-08-01,FI,23,21,26,18,9,13,3,62,63,64,38
2016-09-01,FI,26,24,26,6,15,9,4,61,60,60,40
2016-10-01,FI,25,22,19,11,12,8,6,62,61,62,38
2016-11-01,FI,23,22,20,12,10,9,2,60,57,61,37
2016-12-01,FI,27,27,25,11,13,11,5,73,61,74,40
2017-01-01,FI,28,30,31,16,9,12,6,59,60,59,41
2017-02-01,FI,23,24,27,14,15,12,6,61,62,58,39
2017-03-01,FI,26,23,24,15,11,12,5,61,61,57,40
2017-04-01,FI,26,23,26,16,7,7,2,69,65,71,43
2017-05-01,FI,25,22,25,15,6,9,3,58,63,63,42
2017-06-01,FI,29,24,29,15,9,13,3,63,64,70,44
2017-07-01,FI,29,28,30,15,12,14,5,64,71,62,52
2017-08-01,FI,32,28,42,12,15,16,6,67,70,63,47
2017-09-01,FI,28,27,26,12,9,13,5,65,71,63,48
2017-10-01,FI,25,25,26,9,13,10,3,67,72,58,47
2017-11-01,FI,26,25,26,14,14,7,4,66,72,61,51
2017-12-01,FI,31,29,27,8,10,9,5,82,68,84,45
2018-01-01,FI,27,28,25,11,15,13,5,64,64,62,46
2018-02-01,FI,27,25,27,18,8,9,8,63,64,61,40
2018-03-01,FI,26,24,21,14,10,8,4,68,68,64,45
2018-04-01,FI,23,20,19,14,14,4,4,64,68,62,43
2018-05-01,FI,23,23,26,10,13,11,3,58,66,66,42
2018-06-01,FI,26,26,25,18,9,13,3,65,70,71,49
2018-07-01,FI,34,29,34,21,9,17,4,64,74,67,53
2018-08-01,FI,24,24,25,12,13,12,4,67,71,60,48
2018-09-01,FI,23,22,21,15,14,10,5,67,74,64,50
2018-10-01,FI,21,24,26,7,16,7,5,66,71,62,46
2018-11-01,FI,25,25,25,12,15,8,2,67,71,66,41
2018-12-01,FI,24,25,21,10,9,9,6,83,68,92,50
2019-01-01,FI,24,27,26,16,11,9,5,66,72,62,49
2019-02-01,FI,25,24,26,11,13,9,5,69,71,63,48
2019-03-01,FI,24,24,22,16,12,9,4,70,71,62,49
2019-04-01,FI,23,21,20,14,8,9,2,72,73,71,49
2019-05-01,FI,25,25,37,16,16,11,4,65,76,64,52
2019-06-01,FI,30,28,28,23,8,13,4,67,73,75,54
2019-07-01,FI,27,27,26,18,14,16,5,66,82,64,61
2019-08-01,FI,29,24,26,11,12,13,6,71,82,70,57
2019-09-01,FI,24,26,28,17,12,8,7,70,77,63,51
2019-10-01,FI,23,25,28,21,11,7,5,68,75,62,51
2019-11-01,FI,22,30,30,15,11,12,4,70,75,71,50
2019-12-01,FI,24,31,30,14,11,11,7,89,75,97,51
2020-01-01,FI,27,30,31,20,17,8,6,69,73,65,51
2020-02-01,FI,29,27,30,19,15,11,6,69,77,65,50
2020-03-01,FI,27,23,25,5,14,7,5,72,60,80,45
2020-04-01,FI,16,15,22,8,9,8,2,86,51,86,47
2020-05-01,FI,18,15,18,9,12,7,2,73,52,83,47
2020-06-01,FI,23,19,21,9,8,14,6,69,65,89,52
2020-07-01,FI,21,21,26,13,11,13,3,72,83,81,60
2020-08-01,FI,23,19,23,6,14,11,3,70,74,65,55
2020-09-01,FI,21,18,22,12,7,7,5,67,68,64,47
2020-10-01,FI,19,17,24,3,13,8,6,68,63,63,48
2020-11-01,FI,15,16,18,8,6,7,4,66,62,64,42
2020-12-01,FI,15,18,17,4,4,8,5,84,58,95,45
2021-01-01,FI,15,17,17,13,12,10,4,66,57,64,42
2021-02-01,FI,17,14,19,6,9,9,3,70,57,64,40
2021-03-01,FI,19,13,17,12,13,11,2,63,50,64,40
2021-04-01,FI,14,12,14,6,10,6,4,65,52,74,41
2021-05-01,FI,19,17,19,16,16,6,4,65,63,69,43
2021-06-01,FI,24,42,20,27,13,13,7,59,64,72,48
2021-07-01,FI,30,21,19,14,13,13,8,65,79,70,57
2021-08-01,FI,23,18,19,12,15,11,5,64,68,60,48
2021-09-01,FI,21,19,20,12,12,7,4,59,59,53,38
2021-10-01,FI,25,19,19,11,15,8,5,56,57,53,39
2021-11-01,FI,24,24,22,14,11,8,7,53,58,63,35
2021-12-01,FI,31,28,22,10,14,10,8,63,49,73,34
2022-01-01,FI,28,27,24,7,15,9,11,64,54,63,40
2022-02-01,FI,26,27,21,5,15,7,6,62,57,52,39
2022-03-01,FI,28,24,22,8,13,7,7,55,60,61,39
2022-04-01,FI,29,24,23,14,18,7,5,65,64,72,42
2022-05-01,FI,30,27,28,15,21,8,7,58,62,66,45
2022-06-01,FI,29,27,23,16,12,11,4,61,66,75,45
2022-07-01,FI,32,26,25,14,15,15,3,62,72,66,50
2022-08-01,FI,27,25,23,17,15,12,6,62,68,64,44
2022-09-01,FI,28,22,23,11,16,8,3,59,65,63,40
2022-10-01,FI,26,21,22,7,10,9,3,60,64,56,40
2022-11-01,FI,25,22,21,16,15,10,6,60,60,64,39
2022-12-01,FI,26,25,23,16,20,8,4,76,61,90,41
2023-01-01,FI,26,26,23,16,14,10,6,59,63,71,44
2023-02-01,FI,28,24,22,12,17,5,4,62,63,66,39
2023-03-01,FI,28,25,26,9,15,8,4,66,59,64,38
2023-04-01,FI,26,27,24,12,15,10,4,63,64,73,39
2004-01-01,FR,59,89,78,54,100,53,84,35,40,23,25
2004-02-01,FR,60,76,77,70,72,48,72,35,48,20,27
2004-03-01,FR,54,85,77,60,72,43,84,37,41,24,27
2004-04-01,FR,63,85,82,88,72,54,100,37,44,25,29
2004-05-01,FR,65,87,91,90,64,62,84,36,43,26,29
2004-06-01,FR,64,92,92,100,74,76,83,37,46,26,33
2004-07-01,FR,78,100,100,88,94,100,94,37,44,24,32
2004-08-01,FR,73,78,83,97,70,63,57,35,41,24,26
2004-09-01,FR,59,70,63,51,57,31,36,41,46,29,31
2004-10-01,FR,51,61,55,50,49,21,65,45,45,31,30
2004-11-01,FR,50,61,55,42,42,22,48,49,48,34,32
2004-12-01,FR,50,56,46,29,50,28,34,51,43,35,30
2005-01-01,FR,55,83,68,64,72,56,53,48,44,32,30
2005-02-01,FR,59,80,73,59,77,45,68,46,54,30,32
2005-03-01,FR,60,83,73,57,71,46,97,47,47,32,33
2005-04-01,FR,63,82,78,79,69,52,61,43,51,30,36
2005-05-01,FR,57,84,75,69,60,64,67,41,50,31,33
2005-06-01,FR,65,91,77,79,74,77,68,42,52,29,35
2005-07-01,FR,79,100,94,88,79,94,59,41,54,30,35
2005-08-01,FR,74,88,80,67,72,64,79,42,46,32,32
2005-09-01,FR,53,69,55,54,60,26,28,45,46,38,33
2005-10-01,FR,51,61,53,35,66,24,46,49,53,43,34
2005-11-01,FR,46,57,43,35,52,21,55,52,51,42,35
2005-12-01,FR,45,52,41,32,39,21,45,59,53,50,33
2006-01-01,FR,50,74,58,46,62,52,50,48,53,43,36
2006-02-01,FR,50,72,62,50,64,44,58,50,62,35,38
2006-03-01,FR,49,74,64,55,59,40,56,47,57,39,41
2006-04-01,FR,56,75,65,56,56,44,64,47,58,39,39
2006-05-01,FR,52,77,70,62,61,55,65,46,57,41,40
2006-06-01,FR,54,80,71,74,67,64,69,47,56,39,39
2006-07-01,FR,70,94,91,68,81,93,73,44,57,38,37
2006-08-01,FR,72,81,68,57,78,60,50,48,56,37,36
2006-09-01,FR,46,65,54,45,59,26,37,53,59,42,41
2006-10-01,FR,51,64,50,35,54,19,42,59,61,46,45
2006-11-01,FR,45,58,44,37,47,19,32,55,61,50,49
2006-12-01,FR,40,57,38,34,46,19,34,67,63,65,41
2007-01-01,FR,52,78,54,52,70,47,46,54,57,45,38
2007-02-01,FR,53,72,58,59,65,39,52,58,71,40,40
2007-03-01,FR,55,73,63,55,57,41,54,53,63,39,45
2007-04-01,FR,54,75,62,63,64,49,45,49,57,40,45
2007-05-01,FR,55,74,63,64,62,48,53,51,63,42,44
2007-06-01,FR,56,80,66,67,67,54,58,51,62,40,42
2007-07-01,FR,73,89,72,67,77,79,59,47,63,38,41
2007-08-01,FR,67,76,56,55,66,54,60,47,60,37,40
2007-09-01,FR,51,64,50,39,58,24,40,50,59,41,41
2007-10-01,FR,51,60,46,32,49,16,44,55,61,42,43
