month_end,geo,resid_DOM,resid_FOR,resid_TOTAL,share_FOR,month,year,resid_DOM_STD,resid_FOR_STD,resid_TOTAL_STD
2007-11-01,SE,1969304,505363,2474667,0.2042145468461009,11,2007,-0.3680902193061368,-0.3518975614032829,-0.36900873850296373
2007-12-01,SE,1592540,477062,2069602,0.23050905439789873,12,2007,-0.5878351556516922,-0.3940707076584595,-0.5413597569305609
2008-01-01,SE,1844689,487618,2332307,0.20907110427572356,1,2008,-0.4407710360580063,-0.37834053092019426,-0.42958146382693085
2008-02-01,SE,2143054,620994,2764048,0.22466831256186579,2,2008,-0.26675176157121455,-0.1795883470775584,-0.245880079982488
2008-03-01,SE,2367723,598638,2966361,0.2018088830051366,3,2008,-0.13571515748000734,-0.21290246522464612,-0.15979796577577432
2008-04-01,SE,2284674,496878,2781552,0.17863336727122126,4,2008,-0.18415289892707243,-0.36454160740784713,-0.23843230684346917
2008-05-01,SE,3072469,799491,3871960,0.20648224671742477,5,2008,0.2753229589795928,0.08640155035045687,0.22552515504931206
2008-06-01,SE,3625370,1213075,4838445,0.2507158808253478,6,2008,0.5977985539153985,0.7027097557425267,0.6367546467234787
2008-07-01,SE,7376684,2762692,10139376,0.2724715998302065,7,2008,2.785725893422864,3.0118940382946637,2.8922466207632533
2008-08-01,SE,4461052,1763665,6224717,0.2833325595364416,8,2008,1.0852041656381917,1.5231794422072344,1.2265992173915494
2008-09-01,SE,2592539,748035,3340574,0.22392409208716826,9,2008,-0.004592816679234494,0.009723644491781626,-5.741580934358381e-4
2008-10-01,SE,2214467,541420,2755887,0.19645943393179763,10,2008,-0.2251006347670476,-0.29816669908312093,-0.24935250209100793
2008-11-01,SE,1985930,446558,2432488,0.18358076175504257,11,2008,-0.3583932224813839,-0.4395266863647917,-0.3869554720056303
2008-12-01,SE,1652111,441042,2093153,0.21070700517353486,12,2008,-0.5530907915323998,-0.4477464338911531,-0.5313390470815532
2009-01-01,SE,1799243,482325,2281568,0.21140066831231855,1,2009,-0.4672770939010065,-0.38622797175721946,-0.4511703898610189
2009-02-01,SE,2005965,552293,2558258,0.21588635704452014,2,2009,-0.34670795053479875,-0.28196414019005933,-0.3334416221602008
2009-03-01,SE,2316912,539047,2855959,0.18874465634835794,3,2009,-0.16535031360069302,-0.30170285950372566,-0.20677288865591353
2009-04-01,SE,2247234,566221,2813455,0.20125468507582314,4,2009,-0.20598951393481624,-0.2612091286695442,-0.22485790633763522
2009-05-01,SE,3129287,798623,3927910,0.20332008625452214,5,2009,0.30846165533402625,0.0851080875417401,0.24933130833588105
2009-06-01,SE,3800096,1297805,5097901,0.25457634426404124,6,2009,0.699706256742403,0.8289713960450289,0.7471505235263391
2009-07-01,SE,7633103,2966963,10600066,0.27990042703507695,7,2009,2.9352804602944094,3.3162914362202205,3.0882655082983645
2009-08-01,SE,4753925,1818622,6572547,0.27669973299544304,8,2009,1.2560202699961767,1.6050744140720357,1.3745973281630826
2009-09-01,SE,2530981,707069,3238050,0.2183625947715446,9,2009,-0.04049608448496885,-0.0513224354873557,-0.044197072473278524
2009-10-01,SE,2210178,599672,2809850,0.2134177981031016,10,2009,-0.22760216366042937,-0.2113616351045849,-0.22639179700069295
2009-11-01,SE,1919883,488265,2408148,0.20275539543250665,11,2009,-0.39691466776494305,-0.37737639447176136,-0.3973118932924058
2009-12-01,SE,1726667,500597,2227264,0.22475871742191317,12,2009,-0.5096065322237099,-0.3589996855350157,-0.4742761869668963
2010-01-01,SE,1755782,451004,2206786,0.20437142523108268,1,2010,-0.49262541454340913,-0.4329014148814337,-0.48298936671671505
2010-02-01,SE,1975884,576469,2552353,0.2258578652717708,2,2010,-0.3642524808779596,-0.24593792260533973,-0.33595413932118723
2010-03-01,SE,2403102,524670,2927772,0.17920452822145988,3,2010,-0.11508060613494941,-0.3231269548964918,-0.17621719096210872
2010-04-01,SE,2295151,483865,2779016,0.1741137870382898,4,2010,-0.1780422628310219,-0.3839331183869155,-0.23951134892988094
2010-05-01,SE,3132391,757037,3889428,0.19463967452283473,5,2010,0.31027204136458275,0.023138105556376513,0.23295761055618938
2010-06-01,SE,3626319,1196123,4822442,0.248032635747615,6,2010,0.598352051448581,0.6774484866948691,0.6299455337468037
2010-07-01,SE,7782872,3089900,10872772,0.2841869580268951,7,2010,3.0226321695116845,3.499487792574153,3.2042991247088572
2010-08-01,SE,4995164,1935453,6930617,0.2792612836634891,8,2010,1.3967212093084926,1.7791718258291658,1.5269524542993071
2010-09-01,SE,2572900,711319,3284219,0.2165869572035239,9,2010,-0.01604712442862234,-0.044989236251127274,-0.024552634741596604
2010-10-01,SE,2291366,587080,2878446,0.2039572741680754,10,2010,-0.1802498372916071,-0.2301257868181351,-0.19720489993464316
2010-11-01,SE,2137653,444579,2582232,0.1721684960917532,11,2010,-0.2699018565940998,-0.4424757219620849,-0.32324093013353045
2010-12-01,SE,1746719,427496,2174215,0.19662084936402333,12,2010,-0.4979113451474471,-0.4679322025626708,-0.49684799439673005
2011-01-01,SE,1897759,432997,2330756,0.18577534499535772,1,2011,-0.40981833417603614,-0.459734807504202,-0.4302413984783601
2011-02-01,SE,2085085,528478,2613563,0.20220595409408534,2,2011,-0.30056177052911787,-0.3174524083808311,-0.30990990978283356
2011-03-01,SE,2450047,505111,2955158,0.17092520941350683,3,2011,-0.08770026715154841,-0.35227308286387804,-0.16456472780025033
2011-04-01,SE,2350457,509590,2860047,0.17817539362115378,4,2011,-0.1457854297749781,-0.3455986359511564,-0.20503348642829075
2011-05-01,SE,3172142,754589,3926731,0.19216722510403692,5,2011,0.33345653076556636,0.01949018279630894,0.24882965588324718
2011-06-01,SE,3968234,1265651,5233885,0.24181864905323674,6,2011,0.7977715551978526,0.7810566458705138,0.8050103260021353
2011-07-01,SE,7726241,3066949,10793190,0.2841559353629465,7,2011,2.9896025395837054,3.4652870265339937,3.1704377969009623
2011-08-01,SE,4955319,1932711,6888030,0.28058980579352877,8,2011,1.373481895072821,1.7750857946984038,1.5088321209657036
2011-09-01,SE,2616629,718064,3334693,0.21533136633567168,9,2011,0.009457505316934008,-0.03493807652210122,-0.003076463499661257
2011-10-01,SE,2291409,590450,2881859,0.20488511061783385,10,2011,-0.18022475784595185,-0.22510393236493748,-0.19575270330967337
2011-11-01,SE,2130172,446471,2576643,0.17327623578431314,11,2011,-0.2742650968951931,-0.43965633067856863,-0.32561899252349713
2011-12-01,SE,1724145,424370,2148515,0.19751782044807692,12,2011,-0.511077470873537,-0.4725904568714826,-0.5077830817866286
2012-01-01,SE,1939954,473400,2413354,0.19615854118376333,1,2012,-0.3852083990731582,-0.39952769015329914,-0.39509679348883336
2012-02-01,SE,2176691,570044,2746735,0.2075351280702361,2,2012,-0.2471332193966558,-0.25551222968599097,-0.2532465845732006
2012-03-01,SE,2540973,559818,3100791,0.18054038469538902,3,2012,-0.03466832120619277,-0.2707506521306196,-0.10259937442075255
2012-04-01,SE,2284987,613725,2898712,0.21172334471310017,4,2012,-0.183970343892419,-0.1904203530182983,-0.18858192401854654
2012-05-01,SE,3228669,845755,4074424,0.20757658014973404,5,2012,0.36642550342963515,0.15534252198925025,0.31167151821306366
2012-06-01,SE,3801307,1311794,5113101,0.25655546409116503,6,2012,0.7004125639212059,0.8498173076016404,0.7536179682083024
2012-07-01,SE,7485437,2920139,10405576,0.28063213415576416,7,2012,2.849155310942553,3.246515972446771,3.0055120006539533
2012-08-01,SE,4905224,1767771,6672995,0.26491418021443147,8,2012,1.3442643408844415,1.5292980577516941,1.4173369257560993
2012-09-01,SE,2616523,716143,3332666,0.21488592016121627,9,2012,0.009395681567179178,-0.037800682576876465,-0.003938931287183604
2012-10-01,SE,2286149,579614,2865763,0.20225468749509293,10,2012,-0.18329261561680474,-0.2412513551705307,-0.20260138683604717
2012-11-01,SE,2199459,488786,2688245,0.18182345731136856,11,2012,-0.23385394454365602,-0.3766000187536261,-0.2781334819053082
2012-12-01,SE,1821144,452466,2273610,0.19900774539168986,12,2012,-0.4545034906615675,-0.4307227943441711,-0.45455643754385205
2013-01-01,SE,1879529,477831,2357360,0.20269750907795162,1,2013,-0.4204508526480225,-0.3929247711378337,-0.41892166832579747
2013-02-01,SE,2103713,554931,2658644,0.2087270804214479,2,2013,-0.2896971213740898,-0.2780330861700192,-0.29072840493365004
2013-03-01,SE,2477258,603836,3081094,0.19598103790406915,3,2013,-0.0718296439951457,-0.2051565900176072,-0.11098024665105727
2013-04-01,SE,2275976,534342,2810318,0.19013577822865596,4,2013,-0.1892259458645018,-0.30871408359936203,-0.22619266778285357
2013-05-01,SE,3340130,879378,4219508,0.20840771009321465,5,2013,0.43143434278268356,0.20544632385271103,0.37340327770240367
2013-06-01,SE,3975337,1300945,5276282,0.2465647211426531,6,2013,0.8019143296743484,0.833650512657207,0.8230498162772142
2013-07-01,SE,7956105,2867003,10823108,0.2648964604252309,7,2013,3.1236690906558215,3.167334590184128,3.1831676001901057
2013-08-01,SE,5075430,1815199,6890629,0.2634300874419447,8,2013,1.4435357857030324,1.599973580898951,1.509937968908363
2013-09-01,SE,2653218,751241,3404459,0.2206638411565538,9,2013,0.030797780597872543,0.014501111962687115,0.02660825661098703
2013-10-01,SE,2410799,618802,3029601,0.2042519790559879,10,2013,-0.11059138536265764,-0.18285478771892613,-0.13288999198055318
2013-11-01,SE,2296903,535559,2832462,0.18907897087410175,11,2013,-0.17702042123130055,-0.30690055337101146,-0.21677062205670908
2013-12-01,SE,1823339,503623,2326962,0.21642940451971282,12,2013,-0.4532232724473047,-0.3544904476788211,-0.4318557067101607
2014-01-01,SE,1968492,510295,2478787,0.20586480403519947,1,2014,-0.3685638125589757,-0.34454806996020554,-0.3672557206023263
2014-02-01,SE,2209070,586892,2795962,0.20990700159730355,2,2014,-0.22824839681824402,-0.2304059377490553,-0.23230099908905524
2014-03-01,SE,2458272,581707,3039979,0.1913523086837113,3,2014,-0.0829030941163269,-0.238132440817254,-0.1284742590259864
2014-04-01,SE,2363075,658925,3022000,0.21804268696227663,4,2014,-0.13842607058246442,-0.12306491643535128,-0.13612413981131657
2014-05-01,SE,3573887,910158,4484045,0.2029769995617796,5,2014,0.5677714585509841,0.2513135879682665,0.48596106808612305
2014-06-01,SE,4203185,1420150,5623335,0.2525458646870585,6,2014,0.9348050630152783,1.011285574999468,0.9707173214883603
2014-07-01,SE,8342428,2969895,11312323,0.2625362624458301,7,2014,3.348989246094834,3.320660598610955,3.3913235837484406
2014-08-01,SE,5189845,2046811,7236656,0.28283933905383923,8,2014,1.510267524648305,1.9451135671345599,1.6571689216034766
2014-09-01,SE,2811930,811439,3623369,0.22394600163549447,9,2014,0.12336543126851991,0.10420603610915269,0.11975222472471027
2014-10-01,SE,2566112,664068,3230180,0.20558235144790693,10,2014,-0.02000617738462034,-0.11540100027725181,-0.04754567705532138
2014-11-01,SE,2336829,555975,2892804,0.1921924195348181,11,2014,-0.1537338643189293,-0.2764773544046963,-0.19109571764887806
2014-12-01,SE,1996534,544397,2540931,0.21425099697709227,12,2014,-0.352208514534212,-0.29373047928870866,-0.34081408360785725
2015-01-01,SE,2149957,558544,2708501,0.20621886423523567,1,2015,-0.26272563567916174,-0.272649121736962,-0.26951476088702864
2015-02-01,SE,2338838,658372,2997210,0.2196616186386673,2,2015,-0.1525621292881986,-0.12388897741832407,-0.14667203149986072
2015-03-01,SE,2608267,650530,3258797,0.19962274422125711,3,2015,0.004580428001369001,-0.13557484763256014,-0.03536943597218028
2015-04-01,SE,2563487,680997,3244484,0.2098937766375177,4,2015,-0.02153719005543571,-0.09017400501369628,-0.041459471217768516
2015-05-01,SE,3527683,975367,4503050,0.2166014145967733,5,2015,0.5408233025729448,0.34848572655537696,0.49404750138748577
2015-06-01,SE,4119521,1522885,5642406,0.2698999327591811,6,2015,0.8860086271710508,1.164377627595686,0.9788318371153157
2015-07-01,SE,8235683,3219142,11454825,0.2810293478948827,7,2015,3.286730980362953,3.6920796362655968,3.4519567286214103
2015-08-01,SE,5499985,2199365,7699350,0.28565593199425926,8,2015,1.691154484544183,2.172444126260111,1.8540404906611307
2015-09-01,SE,2945227,937918,3883145,0.24153566245916647,9,2015,0.2011099630710634,0.2926805552147844,0.2302842582577173
2015-10-01,SE,2749860,786813,3536673,0.22247264590195362,10,2015,0.08716354308661128,0.06750924448765594,0.08286396260974362
2015-11-01,SE,2433688,635773,3069461,0.2071285479763385,11,2015,-0.09724153811606981,-0.1575652055452714,-0.11592996928166777
2015-12-01,SE,2101741,615303,2717044,0.22646044745686858,12,2015,-0.2908472764166985,-0.18806887339599984,-0.2658798016818962
2016-01-01,SE,2128819,574893,2703712,0.21263100507746388,1,2016,-0.27505422456895046,-0.24828642189858585,-0.2715524314516288
2016-02-01,SE,2414893,692878,3107771,0.22295014658415951,2,2016,-0.10820358883910787,-0.07246936027825394,-0.09962945574442991
2016-03-01,SE,2754224,727450,3481674,0.20893685049203342,3,2016,0.0897088151991592,-0.020951392279456516,0.05946245010557905
2016-04-01,SE,2712437,693353,3405790,0.2035806670405398,4,2016,0.06533684320854513,-0.07176153212832254,0.02717458351044053
2016-05-01,SE,3649892,1056578,4706470,0.22449479121294727,5,2016,0.6121008368539641,0.469503477890282,0.5806006327825504
2016-06-01,SE,4343563,1566227,5909790,0.26502244580602696,6,2016,1.0166795379500289,1.2289643384890068,1.092600996907558
2016-07-01,SE,8686770,3342917,12029687,0.2778889425801353,7,2016,3.5498242804163223,3.876524750492461,3.6965546355137002
2016-08-01,SE,5852342,2291976,8144318,0.2814202490619841,8,2016,1.8966642108872276,2.3104497531933696,2.0433698278482266
2016-09-01,SE,3134067,957534,4091601,0.23402428535920292,9,2016,0.31124955650221575,0.3219116225601625,0.3189801561934639
2016-10-01,SE,2792954,785886,3578840,0.21959238188910374,10,2016,0.11229781357656086,0.06612786197189506,0.10080559023502966
2016-11-01,SE,2590189,634712,3224901,0.1968159642730118,11,2016,-0.005963437546440637,-0.15914627010753923,-0.049791837612958516
2016-12-01,SE,2176733,672861,2849594,0.23612521643434117,12,2016,-0.24710872319392274,-0.10229798359862674,-0.20948113111648567
2017-01-01,SE,2304851,618141,2922992,0.21147543339153854,1,2017,-0.1723848064855327,-0.1838397864707254,-0.17825103211867352
2017-02-01,SE,2490941,708712,3199653,0.22149651852872795,2,2017,-0.06384913109047266,-0.04887409517085609,-0.06053460362152498
2017-03-01,SE,2847244,697791,3545035,0.19683613843022707,3,2017,0.14396207182363385,-0.06514818196117389,0.08642190816438687
2017-04-01,SE,2808126,803977,3612103,0.22257864739737487,4,2017,0.12114677519241261,0.09308642841486174,0.11495865684398666
2017-05-01,SE,3684725,1075499,4760224,0.22593453585377496,5,2017,0.6324169375634924,0.49769888088997094,0.6034724105084883
2017-06-01,SE,4175746,1658656,5834402,0.28428894683636813,6,2017,0.9188014604726105,1.3666987554785026,1.0605241732441468
2017-07-01,SE,8286275,3378206,11664481,0.2896147715444862,7,2017,3.3162384062836736,3.929111166456523,3.5411632142952065
2017-08-01,SE,5604996,2362939,7967935,0.2965560085517766,8,2017,1.7524014070489422,2.41619629846407,1.9683206636812045
2017-09-01,SE,3165351,1055430,4220781,0.2500556176688627,9,2017,0.3294957280808017,0.4677927690142373,0.3739449261945181
2017-10-01,SE,2748921,808506,3557427,0.2272726889406304,10,2017,0.08661587798265105,0.09983538355389199,0.09169457753931382
2017-11-01,SE,2664495,693142,3357637,0.20643744395239866,11,2017,0.03737501103169538,-0.0720759568433447,0.006685974051849712
2017-12-01,SE,2252358,711853,2964211,0.24014923364092503,12,2017,-0.20300097720138463,-0.04419348839415175,-0.16071276880644678
2018-01-01,SE,2363316,654047,3017363,0.21676112552583165,1,2018,-0.13828550903821052,-0.13033393899401535,-0.1380971359290971
2018-02-01,SE,2626748,796295,3423043,0.23262781098572236,2,2018,0.015359340446831437,0.0816389845248131,0.03451555871425062
2018-03-01,SE,3043800,885366,3929166,0.22533178796721748,3,2018,0.2586019676426001,0.21436942903542533,0.24986572350170644
2018-04-01,SE,2919012,804038,3723050,0.21596218154470126,4,2018,0.18582024986518722,0.0931773284509582,0.1621654716551568
2018-05-01,SE,3610132,1228812,4838944,0.253942182426579,5,2018,0.5889110982666805,0.7261604748908859,0.6369669661245511
2018-06-01,SE,4329800,1723864,6053664,0.28476373977809144,6,2018,1.0086523656115787,1.4638694039010867,1.1538179137610314
2018-07-01,SE,8190647,3600429,11791076,0.30535203063740746,7,2018,3.2604640521180612,4.260259997955909,3.595028093210545
2018-08-01,SE,5617906,2408429,8026335,0.3000658457440413,8,2018,1.7599310731747428,2.483983882759607,1.9931692669329584
2018-09-01,SE,3164219,1047762,4211981,0.24875753238203116,9,2018,0.32883549709285387,0.456366187427555,0.3702006161154867
2018-10-01,SE,2905356,898556,3803912,0.23621892409708742,10,2018,0.177855484519414,0.234024699135626,0.1965714263836383
2018-11-01,SE,2720500,741135,3461635,0.21409969566404316,11,2018,0.07003953089036774,-5.584907388009915e-4,0.050936060369930154
2018-12-01,SE,2371399,723250,3094649,0.23370986499599794,12,2018,-0.1335711564979436,-0.027210083289376373,-0.10521273266000379
2019-01-01,SE,2504643,705479,3210122,0.2197670368914328,1,2019,-0.055857536570277526,-0.053691797083968214,-0.05608015109682273
2019-02-01,SE,2698748,818114,3516862,0.23262613090874762,2,2019,0.05735283084633879,0.11415288432134674,0.07443458454432417
2019-03-01,SE,3069635,821416,3891051,0.21110388941188382,3,2019,0.2736700485380344,0.11907340758676468,0.23364818047190167
2019-04-01,SE,3064682,884662,3949344,0.22400226467990633,4,2019,0.2707812463443016,0.21332035320900067,0.25845125631701277
2019-05-01,SE,4030282,1182845,5213127,0.22689740725671942,5,2019,0.8339606120354724,0.6576620821163655,0.7961780091134383
2019-06-01,SE,4961427,1876755,6838182,0.27445233250592044,6,2019,1.3770443428417123,1.6917021484719574,1.4876223063271174
2019-07-01,SE,9165800,3829292,12995092,0.29467217315583455,7,2019,3.8292151374451557,4.601303521909073,4.107324598223622
2019-08-01,SE,6000132,2493057,8493189,0.2935360322253514,8,2019,1.9828616823614384,2.6100935262804397,2.191810873482518
2019-09-01,SE,3324241,1067533,4391774,0.24307557720410933,9,2019,0.4221671959916034,0.4858282302744896,0.44670070043813365
2019-10-01,SE,3093930,874449,3968379,0.22035420507970635,10,2019,0.287839935333257,0.1981013029032122,0.2665504543118267
2019-11-01,SE,2869342,713140,3582482,0.199063107644365,11,2019,0.15685057391874932,-0.04227564664896916,0.10235522402001061
2019-12-01,SE,2412185,713492,3125677,0.22826798802307469,12,2019,-0.10978301067246712,-0.04175110873575683,-0.09201063571316442
2020-01-01,SE,2545153,670502,3215655,0.20851179619704227,1,2020,-0.03223036579133248,-0.10581328171586506,-0.053725916134631735
2020-02-01,SE,2851463,763010,3614473,0.21109854742309597,2,2020,0.14642277371246054,0.03203885827119825,0.11596706762663489
2020-03-01,SE,1906636,334593,2241229,0.14928996546091453,3,2020,-0.4046408867555302,-0.6063729575375718,-0.4683342221653425
2020-04-01,SE,1088599,127417,1216016,0.10478233839028434,4,2020,-0.881755177115833,-0.9150992834116565,-0.9045518777396632
2020-05-01,SE,1969580,214621,2184201,0.09826064542594752,5,2020,-0.3679292442596053,-0.7851509760714063,-0.4925990534365928
2020-06-01,SE,3239671,271702,3511373,0.07737770951704646,6,2020,0.37284234205984873,-0.7000908947530169,0.07209907113252834
2020-07-01,SE,8131421,537668,8669089,0.062021280436733314,7,2020,3.225920906806933,-0.30375779638531597,2.2666545260849755
2020-08-01,SE,5140587,480742,5621329,0.08552105738696311,8,2020,1.4815381447858198,-0.38858690220214875,0.9698637889862538
2020-09-01,SE,2629114,369047,2998161,0.12309112152416098,9,2020,0.016739293200793027,-0.5550308289528626,-0.14626739071745629
2020-10-01,SE,2639130,376305,3015435,0.12479294032204309,10,2020,0.02258105430970227,-0.5442152148219106,-0.13891748022823033
2020-11-01,SE,1320354,231074,1551428,0.14894278045774603,11,2020,-0.7465857136778076,-0.7606332991223084,-0.7618374990773813
2020-12-01,SE,1313103,197865,1510968,0.1309524754991502,12,2020,-0.7508148081067912,-0.8101201728719342,-0.7790528156452916
2021-01-01,SE,1467725,190751,1658476,0.11501583381369401,1,2021,-0.6606326209880048,-0.8207212033111174,-0.716289668925091
2021-02-01,SE,1808092,220697,2028789,0.1087826284547087,2,2021,-0.4621159772823226,-0.7760967364103889,-0.5587252713914143
2021-03-01,SE,2000615,222689,2223304,0.10016129148330592,3,2021,-0.349828300168651,-0.7731283286742555,-0.4759611265024604
2021-04-01,SE,2067279,202390,2269669,0.08917159286221912,4,2021,-0.3109469940020849,-0.8033771783910086,-0.4562332927735637
2021-05-01,SE,2892880,252165,3145045,0.0801785030102908,5,2021,0.17057894582185493,-0.7292042391008274,-0.08376974962104167
2021-06-01,SE,4211660,385911,4597571,0.08393801857546082,6,2021,0.9397480467810536,-0.5299006943835082,0.5342652210443184
2021-07-01,SE,9839934,1267040,11106974,0.11407607508579745,7,2021,4.222399021569898,0.7831264843973659,3.303949682564461
2021-08-01,SE,6528690,1383136,7911826,0.1748188092104149,8,2021,2.291139394841755,0.9561286252277601,1.9444468575193439
2021-09-01,SE,3301124,640957,3942081,0.16259356416065524,9,2021,0.40868436935875047,-0.1498401926415989,0.25536092403246674
2021-10-01,SE,3151271,627256,3778527,0.16600543015836594,10,2021,0.32128366773600914,-0.17025693681467316,0.18577036827497784
2021-11-01,SE,3115661,550510,3666171,0.15015938972841147,11,2021,0.30051438727591945,-0.28462110354022296,0.13796403836138096
2021-12-01,SE,2459176,480785,2939961,0.16353448226013884,12,2021,-0.082375842514644207,-0.3885228251275234,-0.17103089601286853
2022-01-01,SE,1990262,407582,2397844,0.16997853071342423,1,2022,-0.3558666141423468,-0.49760733893684794,-0.4016961400031262
2022-02-01,SE,2401036,581221,2982257,0.19489299547289185,2,2022,-0.1162855860122464,-0.23885666077697326,-0.15303438020574214
2022-03-01,SE,3164725,637437,3802162,0.16765119424159203,3,2022,0.32913061801149485,-0.1550855717737222,0.1958268192656491
2022-04-01,SE,3472957,805297,4278254,0.188230292077095,4,2022,0.5089047504117858,0.09505344558940798,0.3983991004186285
2022-05-01,SE,4374097,965976,5340073,0.180891909155549,5,2022,1.0344882773369533,0.3344915914901014,0.8501922349421565
2022-06-01,SE,5025685,1605902,6631587,0.2421595313459659,6,2022,1.4145223665374282,1.2880866160648567,1.3997182448751297
2000-01-01,SI,183145,191040,374185,0.5105495944519423,1,2000,-0.7632071230881966,-0.8043350215541544,-0.8700670340167244
2000-02-01,SI,273480,143719,417199,0.3444854853439246,2,2000,-0.31742466357747995,-0.9287288102227244,-0.788820975227255
2000-03-01,SI,221760,175565,397325,0.4418674888315611,3,2000,-0.5726509745964014,-0.8450145059193648,-0.8263595480728847
2000-04-01,SI,197013,244098,441111,0.5533709202445642,4,2000,-0.6947717309534247,-0.6648602505396578,-0.743655313866447
2000-05-01,SI,219893,260964,480857,0.5427060435846832,5,2000,-0.5818641904253327,-0.6205242128463694,-0.6685819458317084
2000-06-01,SI,310566,350586,661152,0.5302653550166981,6,2000,-0.1344137786113601,-0.38493282365225717,-0.3280356546370419
2000-07-01,SI,471053,434214,905267,0.4796529642635819,7,2000,0.6575526749171324,-0.1650979985476487,0.1330556561313433
2000-08-01,SI,529799,564668,1094467,0.5159296717032126,8,2000,0.9474506808552136,0.17782939747039056,0.4904219629841728
2000-09-01,SI,265839,364890,630729,0.5785210446958995,9,2000,-0.35513124212534497,-0.34733157361284067,-0.38549947680080315
2000-10-01,SI,200205,242888,443093,0.5481648322135534,10,2000,-0.6790199447049251,-0.6680410050522203,-0.7399116562544898
2000-11-01,SI,173162,154459,327621,0.4714563474258366,11,2000,-0.8124709332757815,-0.9004963280203102,-0.9580184331303351
2000-12-01,SI,186206,149728,335934,0.445706597129198,12,2000,-0.7481017917264619,-0.9129328152921558,-0.9423166038022824
2001-01-01,SI,170809,198890,369699,0.537978193070579,1,2001,-0.8240824473869092,-0.7836995480635629,-0.8785403175925266
2001-02-01,SI,254645,164703,419348,0.3927597126968532,2,2001,-0.4103710589379089,-0.8735676922957728,-0.7847618832958241
2001-03-01,SI,223458,196002,419460,0.4672722071234444,3,2001,-0.564271734919098,-0.7912912993299105,-0.784550334530668
2001-04-01,SI,191408,269406,460814,0.584630675283303,4,2001,-0.7224311175207304,-0.5983325354950862,-0.7064397306533323
2001-05-01,SI,230772,297094,527866,0.5628208674171097,5,2001,-0.5281788262030812,-0.5255484603348959,-0.5797900181422545
2001-06-01,SI,314421,370078,684499,0.5406552821844882,6,2001,-0.11539023976801244,-0.3336937600498868,-0.28393718124331563
2001-07-01,SI,471909,517736,989645,0.5231532519236696,7,2001,0.66177683814668,0.0544581819467683,0.29243120708075154
2001-08-01,SI,532681,616717,1149398,0.5365565278519712,8,2001,0.9616726883640406,0.31465178724259324,0.5941771881518936
2001-09-01,SI,248897,389063,637960,0.6098548498338454,9,2001,-0.4387361176335152,-0.2837874588755075,-0.3718413596504183
2001-10-01,SI,203584,273971,477555,0.57369517647182,10,2001,-0.662345356442494,-0.5863324161976914,-0.67481885674729
2001-11-01,SI,180951,179329,360280,0.4977489730209837,11,2001,-0.774034008748976,-0.8351199935348315,-0.8963311909764949
2001-12-01,SI,195017,166551,361568,0.4606353438357377,12,2001,-0.7046215321288649,-0.8687098126765864,-0.8938983801772008
2002-01-01,SI,186294,200866,387160,0.518819092881496,1,2002,-0.7476675319552,-0.7785051919339567,-0.8455594873390528
2002-02-01,SI,252139,159527,411666,0.3875156073127244,2,2002,-0.4227375928786169,-0.8871739611858749,-0.7992718619916139
2002-03-01,SI,205929,238076,444005,0.5362011689057555,3,2002,-0.6507733204923902,-0.6806904188658159,-0.7381890448810766
2002-04-01,SI,183109,268002,451111,0.5940932497766626,4,2002,-0.7633847748128038,-0.6020232622187538,-0.7247670312632319
2002-05-01,SI,241603,354381,595984,0.5946149561062042,5,2002,-0.47473033094697253,-0.3749568208628566,-0.451126814705674
2002-06-01,SI,319530,374864,694394,0.5398433742227036,6,2002,-0.09017849918418279,-0.3211126930274702,-0.2652472256074343
2002-07-01,SI,461634,545567,1007201,0.5416664598228159,7,2002,0.611072075081726,0.1276181644584433,0.325591476018956
2002-08-01,SI,516033,633250,1149283,0.5509957077586635,8,2002,0.8795186352734953,0.3581124602642426,0.5939599729019566
2002-09-01,SI,250495,405525,656020,0.6181595073320936,9,2002,-0.4308503549690095,-0.24051342516823168,-0.3377291212690119
2002-10-01,SI,208126,290962,499088,0.5829873689609848,10,2002,-0.6399316305212268,-0.5416677881621961,-0.634146717817787
2002-11-01,SI,174877,198312,373189,0.5313982995211541,11,2002,-0.8040078025063025,-0.7852189498059275,-0.8719483069640046
2002-12-01,SI,195517,163372,358889,0.4552159581374743,12,2002,-0.7021541470648769,-0.8770665222595916,-0.8989585510866022
2003-01-01,SI,190635,235583,426218,0.5527288852183624,1,2003,-0.726245694829656,-0.6872438246507897,-0.7717856331474153
2003-02-01,SI,266029,170178,436207,0.39013129087795473,2,2003,-0.3541936358010295,-0.8591754353071119,-0.7529181276550637
2003-03-01,SI,212172,210890,423062,0.49848485564763556,3,2003,-0.6199655505834357,-0.7521548752117035,-0.77774677513699
2003-04-01,SI,186531,289754,476285,0.6083626400159569,4,2003,-0.7464979914348696,-0.5448432852292833,-0.6772176686378983
2003-05-01,SI,241000,349938,590938,0.5921737982664849,5,2003,-0.4777059973341421,-0.38663623598625757,-0.4606578421072563
2003-06-01,SI,327819,422284,750103,0.562968019058716,6,2003,-0.04927418959338929,-0.1964586608078723,-0.16002249205318334
2003-07-01,SI,477532,559403,1036935,0.5394774021515332,7,2003,0.6895250505762893,0.16398917225663723,0.38175389551135575
2003-08-01,SI,494653,691247,1185900,0.5828881018635635,8,2003,0.7740132499373673,0.5105704928800169,0.6631231973101493
